"행정구역(시도)별(1)","특성별(1)",특성별(2),2010,2010,2010,2010,2010,2010,2012,2012,2012,2012,2012,2012,2014,2014,2014,2014,2014,2014,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2020,2020,2020,2020,2020,2020
"행정구역(시도)별(1)","특성별(1)",특성별(2),계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다
"전국","연령*성별",50∼59세*남자,100.0,10.8,27.8,42.1,16.7,2.5,100.0,13.9,28.3,42.5,13.0,2.3,100.0,11.5,26.9,42.4,16.2,3.0,100.0,9.1,24.7,41.9,18.4,5.9,100.0,7.3,23.0,37.8,23.7,8.2,100.0,10.9,27.4,41.7,15.9,4.1
"전국","연령*성별",50∼59세*여자,100.0,10.0,25.6,45.0,16.5,2.9,100.0,13.5,26.9,42.8,14.3,2.5,100.0,10.4,26.9,42.2,17.1,3.5,100.0,8.0,23.5,41.1,22.0,5.3,100.0,7.5,21.4,38.0,24.4,8.8,100.0,9.7,25.7,43.4,17.5,3.7
"전국","연령*성별",60세 이상*남자,100.0,16.8,30.1,35.1,15.6,2.4,100.0,20.4,29.7,36.6,11.5,1.8,100.0,17.4,29.1,37.4,13.9,2.2,100.0,14.6,27.3,35.7,18.4,4.0,100.0,11.9,24.0,33.3,23.0,7.9,100.0,15.5,27.9,37.0,16.3,3.3
"전국","연령*성별",60세 이상*여자,100.0,16.0,31.2,36.8,14.0,2.0,100.0,20.7,30.4,36.5,10.8,1.7,100.0,18.1,30.6,34.5,14.8,2.0,100.0,15.1,28.5,34.6,18.4,3.4,100.0,12.3,25.9,31.9,22.2,7.7,100.0,17.1,29.5,33.8,16.4,3.2
"전국","연령*성별",65세 이상*남자,100.0,17.8,31.3,34.7,13.6,2.6,100.0,22.5,29.9,35.0,11.0,1.6,100.0,19.5,30.2,35.0,13.3,2.0,100.0,16.3,28.3,32.9,18.5,4.0,100.0,13.3,24.5,32.6,22.0,7.6,100.0,17.5,27.7,35.9,15.3,3.5
"전국","연령*성별",65세 이상*여자,100.0,17.0,31.5,36.8,12.9,1.8,100.0,22.3,31.7,34.8,9.7,1.6,100.0,20.3,31.3,33.1,13.4,1.9,100.0,16.7,29.3,33.1,17.7,3.1,100.0,14.2,27.2,30.1,21.6,6.8,100.0,19.1,30.6,31.8,15.8,2.7
"전국","연령*교육정도",20∼29세*중졸이하,100.0,9.6,15.0,60.4,10.5,4.6,100.0,8.9,18.0,55.8,15.8,1.5,100.0,8.1,32.6,40.5,15.7,3.0,100.0,5.4,27.2,51.4,13.3,2.8,100.0,7.1,22.8,39.6,17.9,12.6,100.0,2.6,14.2,63.6,10.8,8.8
"전국","연령*교육정도",20∼29세*고졸,100.0,5.3,22.5,48.4,20.6,3.2,100.0,7.6,24.4,48.7,16.5,2.9,100.0,7.8,21.6,48.4,18.5,3.6,100.0,7.0,19.6,43.4,24.0,6.0,100.0,5.5,19.1,37.2,24.3,13.9,100.0,10.6,24.2,43.0,17.8,4.4
"전국","연령*교육정도",20∼29세*대졸이상,100.0,6.1,24.2,44.5,21.5,3.7,100.0,7.5,26.4,45.2,18.8,2.1,100.0,6.2,20.7,46.8,21.8,4.5,100.0,5.7,20.0,39.5,24.8,10.0,100.0,4.0,17.4,33.6,28.7,16.3,100.0,7.5,25.8,38.4,21.0,7.3
"전국","연령*교육정도",30∼39세*중졸이하,100.0,8.4,18.1,55.9,14.0,3.5,100.0,10.0,23.3,49.3,14.3,3.0,100.0,9.5,31.5,41.8,15.8,1.4,100.0,11.9,19.5,41.5,21.6,5.5,100.0,6.7,18.4,47.2,16.7,10.9,100.0,17.2,17.1,49.3,11.3,5.2
